INP_NodeID,MTX_NodeID,X,Y,Z,NormalX,NormalY,NormalZ,NodalArea,Pressure,U1_Reconstructed,U2_Reconstructed,U3_Reconstructed,EquivalentForceX,EquivalentForceY,EquivalentForceZ
84994,1075,13.391067566792,-5.127016643931,-9.336239456747,0.0479729056292824,-0.315749359805362,-0.947629116325574,0.843917015453901,0.21150922172937,-0.00876711528460001,0.0495629230449166,0.0846186652576806,-0.00856298285179743,0.0563600707110176,0.169148225785323
84995,1076,13.791339781193,-6.064466845267,-8.940650389037,0.0771260874801936,-0.422358225033388,-0.903141791955529,0.750374784445194,0.119035396012829,-0.00885148150916399,0.0483548351570031,0.0828785300378838,-0.0068889915710296,0.0377255264369172,0.0806696721627942
84996,1077,14.278794967032,-6.904807861251,-8.434091300537,0.11335576901565,-0.533587594874561,-0.838113803863683,0.826544860588258,0.355143361900408,0.00224467996677516,-0.01721817071578,-0.0392134269570155,-0.0332746701423689,0.156630327381571,0.246021535626297
84997,1078,14.792097815721,-7.675395732294,-7.794266915243,0.168387014412517,-0.624332753051874,-0.762793829841266,0.763966931157691,0.834905144233599,-0.0154709657055753,0.0519174962538326,0.0522602163016091,-0.107403959944696,0.398224353789366,0.486540356049229
84998,1079,15.276600300994,-8.370646764651,-7.019554825362,0.211770701106749,-0.709968079825428,-0.671638664597082,0.827400484196596,0.4790605693439,-0.0449681461984861,0.154237257065913,0.159752965037977,-0.0839406004346762,0.281413560037089,0.266220740106085
84999,1080,16.775105680176,-2.170710462026,-9.776538480947,0.0591679271961538,-0.0967888022429781,-0.993544706669851,0.579620081299928,0.0865117699835221,-0.00426001461659186,0.0223203292840067,-0.0143534585703477,-0.00296691412438806,0.00485337374597029,0.0498202651861935
85000,1081,15.689207006049,-8.994332268281,-6.114439035071,0.245055829890545,-0.78322150350441,-0.571412037574418,0.835755777709838,0.118328585598227,-0.0438373987879958,0.145945865674269,0.156456387534313,-0.0242345020050564,0.0774557500042288,0.0565091072368928
85001,1082,16.023043371928,-9.531176301163,-5.105829532914,0.266235191555723,-0.843574377625794,-0.466370123604141,0.831907506727604,0.224420798051574,-0.0568153417843294,0.176178115847926,0.180616784302895,-0.0497054038256524,0.157493097932876,0.0870700645940395
85002,1083,16.278529312105,-9.965168867795,-4.019833142374,0.280830391281195,-0.890806031252302,-0.357209890704855,0.818252120781603,0.329892210466944,-0.0199137494158402,0.0528249225189404,0.123646215607591,-0.0758059519074845,0.240459726797848,0.0964234521488673
85003,1084,16.459137352604,-10.28194551851,-2.893974612561,0.292278575755481,-0.92353102020058,-0.248321744681419,0.805140745789477,0.125459583805934,0.0573961780064524,-0.191613314364819,0.0383021045536804,-0.0295238255463382,0.0932882906540657,0.0250836307464081
85004,1085,16.562756091341,-10.48694788937,-1.753619120437,0.29985440863269,-0.942959684693326,-0.144618002567465,0.793285701035282,-0.56095904344608,0.0650617903478457,-0.216112642305267,0.0251921313527991,0.133435448136478,-0.419617802771129,-0.0643551251061652
85005,1086,16.604638208969,-10.588188824,-0.609477253144,0.303253632988937,-0.95172992607506,-0.0474065595901345,0.788017055119503,-0.317721562339978,0.124098056073731,-0.397932058928665,0.00197297076558256,0.0759256150945964,-0.238284631016506,-0.0118691807940547
85006,1087,16.605624945719,-10.58825538797,0.5346012308801,0.30333266165373,-0.951740705261047,0.0466789708891237,0.790313400276328,-0.411439865062201,0.140382871320904,-0.449017248335014,-0.00064927693076753,0.0986336013515197,-0.309474135758892,0.0151784347293034
85007,1088,16.567631540409,-10.48673662697,1.6777548973986,0.299930489737952,-0.94304443869993,0.143905830190048,0.797281906522167,-0.661543986366261,0.106187777904683,-0.344677154302323,-0.0167619496395827,0.158194452921902,-0.497396577425388,0.0759012666537388
85008,1089,16.472602710862,-10.28101401025,2.8124848483683,0.292509049291597,-0.923823513467175,0.246958644407702,0.811201248656243,0.00771638782146441,0.0972411616186717,-0.316989327230316,-0.0322553976506717,-0.00183097309943098,0.00578271340964221,-0.00154584836153797
85009,1090,16.302270743022,-9.964907432725,3.9327499578614,0.281328591636531,-0.89157354704596,0.354895525099557,0.824835858690549,0.360851406796958,-0.00964047680350015,0.0184552543254459,-0.148919558548797,-0.0837355366354159,0.26537078573332,-0.1056322326531
85010,1091,16.061452250261,-9.534148073978,5.0094524661386,0.266783250061827,-0.845348285027404,0.462831475256033,0.830295439965073,0.428332345580442,-0.0950675868210617,0.294024183788884,-0.276859325295739,-0.0948794335510061,0.300641687280317,-0.164602493566189
85011,1092,15.767174876497,-8.998196748521,6.0063136971902,0.246674710031359,-0.786609395881933,0.566036434994431,0.82775101384137,0.499852453801587,-0.100097958362051,0.322394386409381,-0.287661364867113,-0.102062493902613,0.325462292671721,-0.234199485581363
85012,1093,15.379781877317,-2.526906863571,-9.804485494937,0.034584807678555,-0.1027784930152,-0.994102848024973,0.554415733936095,0.108579637332598,-0.00484625860009221,0.0238031221103883,-0.00996904792860166,-0.00208194522124439,0.00618708637528083,0.0598432610384115
85013,1094,14.727577555192,-2.942903932644,-9.778267426004,0.0331454591836265,-0.131434210336031,-0.990770622742141,0.595824864851362,0.0947789004250184,-0.00479781685836598,0.0203607916879849,-0.0307997311889904,-0.00187177795925301,0.00742230350878155,0.0559504276000565
85014,1095,14.082778371181,-3.488243666182,-9.716524412226,0.0316860488697349,-0.171572903913209,-0.984661735292793,0.61159087030782,0.0375066254434972,-0.00399596848891402,0.0130602091959557,-0.0642259443021033,-0.000726837076477244,0.00393566103478748,0.022586869695919
