NodeID,X,Y,Z,U1_Interpolated,U2_Interpolated,U3_Interpolated,U_Magnitude,IsMeasuredNode,IsFixedAnchor
129,23.765602945288,6.88500690367,-2.1643461255316,-3.55841687660913,-9.1566326769189,-2.19908951427779,10.0668886623208,0,0
130,19.754085290547,9.177644230308,-2.3610451624641,-5.13657417407692,-13.4330157962887,-2.04947405985622,14.5268940779218,0,0
131,25.003364460481,1.230950996427,-7.7517793713904,2.033559,-1.246151,-5.11474,5.64347586057405,1,0
132,26.764023522006,0.667597681567,-6.8463711952152,0.438899281755744,-1.74003921958208,-2.79258227774191,3.319470566697,0,0
133,22.702022562,3.13981748729,-8.0058212475898,2.171199,-0.548781,-7.328127,7.66268301652176,1,0
134,28.981461376678,0.472839559758,-4.2557360972662,-0.494799894255248,-2.27949528042932,-1.4574482573342,2.75046924935747,0,0
135,19.736617708259,4.643237504487,-8.3980087097763,0.545254204144745,-1.18019318440433,-4.43115062353105,4.61792745158167,0,0
136,15.741095514528,4.544608848814,-9.2855312914609,0.150881626389003,-0.329619102348266,-2.65640737354409,2.6810285623309,0,0
137,11.745048529564,4.262046924625,-9.547100679362,0.0427847195658285,-0.0437587539853922,-1.08957517795623,1.09129254977619,0,0
138,14.078733534356,7.869932572826,-7.710020081367,0.017698,0.830875,-4.450568,4.52749621838086,1,0
139,17.960154525797,6.949436345805,-7.4145928785526,0.756621,0.466033,-7.992837,8.04208339942449,1,0
140,26.754928112762,3.166576785638,-4.7462872607252,-0.651161408647013,-3.45254423784629,-2.60497592962732,4.3737824006613,0,0
141,23.753238483734,4.966908677622,-5.8482721884338,-0.565935745423568,-4.06774665072135,-4.17658852019288,5.85753683295375,0,0
142,11.742743325976,8.93744381708,-7.1186123272139,-0.177069617471701,-0.335584346901749,-1.47545087054745,1.52345849130073,0,0
143,17.259670249062,-0.7399864756325,-9.4242521356718,0.044246,-0.434256,-0.750862,0.868521574341133,1,0
144,19.746485818506,-0.3477904026165,-9.4245795801461,0.370822697654896,-0.480694434292911,-1.96639601509089,2.05798199710823,0,0
145,15.745363629618,-0.850736957896,-9.4252877743033,0.0435532405572901,-0.215631876222087,-0.576529910542531,0.617074329847124,0,0
146,11.745155951144,-1.346565006326,-9.4136115187771,-0.00433918174848336,-0.0569303677704681,-0.186145002757811,0.194704538530648,0,0
147,26.94095289758,4.838453627963,0.033536563491,-3.900079,-7.44504,-0.998251,8.46379004151462,1,0
148,24.138666438976,6.93874765518,0.033536563504,-6.554801,-14.338407,-1.592608,15.845874279727,1,0
149,18.429254777268,9.959433626571,0.033536563525,-11.507624,-29.300049,-2.172851,31.5537567176395,1,0
150,14.611785826102,11.15670859888,0.033536563716,-2.804745,-7.631829,-1.173124,8.21508541158532,1,0
151,15.756608489066,10.60264896332,2.464406212461,-4.11046440496751,-10.6393128905915,0.541318926419914,11.4185779582447,0,0
152,11.737468268562,11.51165743305,2.586527927404,-0.873171197833948,-2.27193602936304,0.253436336511034,2.44711079416295,0,0
153,26.752859526186,4.565791238715,2.064112499464,-2.87771922997497,-7.0377650644884,0.732702537208804,7.63860314962974,0,0
154,19.74470497762,7.30058417957,6.290288024732,-1.03251180372591,-3.86242148671872,6.8326669829494,7.91642081156545,0,0
155,12.265990686218,0.249962093716,9.796708289038,-0.028248,-0.15726,0.766577,0.783051054550723,1,0
156,11.737470581794,11.5116505761,-2.5175037871282,-0.810280507421695,-2.15913674139964,-0.665814924899122,2.40036153172555,0,0
157,15.75660168892,10.60266178046,-2.3952982983475,-2.67794811961976,-7.14796021631588,-2.11901546499309,7.92180332539816,0,0
158,12.265990587748,0.249962087824,-9.7276494409661,-0.02872,-0.150949,-0.492629,0.516036598161409,1,0
159,19.744704255248,7.300584408461,-6.2212293309665,-0.781836413009852,-3.40542416649112,-4.87309010146774,5.99626459284884,0,0
160,17.259672164338,-0.7399865902542,9.493310903205,-0.019218,-0.382009,0.772733,0.862216038411488,1,0
161,23.747320479777,1.358324898252,8.396166505888,2.22222090261487,-1.15406064970673,6.75266981471893,7.2019907907353,0,0
162,23.747319688874,1.358324301377,-8.3271082052576,1.5831968915655,-0.794541519786911,-4.78803822288473,5.10520505444523,0,0
163,15.738665092575,8.436976193348,-6.7218684758123,-0.350995800119416,-1.20659221366339,-4.76272295533029,4.92570733712476,0,0
