NodeID,U1_Abaqus,U1_Interpolated,U1_Error,U2_Abaqus,U2_Interpolated,U2_Error,U3_Abaqus,U3_Interpolated,U3_Error,ErrorMagnitude,IsMeasuredNode
90,2.552023172379,1.19153529351525,-1.36048787886375,-0.1677513867617,-1.05788553404968,-0.890134147287977,11.2843132019,7.48278671056009,-3.80152649133991,4.13459426462409,0
91,2.933278560638,0.227417319476594,-2.70586124116141,0.2850653529167,-1.90508820127114,-2.19015355418784,13.70379829407,7.78778591433656,-5.91601237973344,6.86423048305493,0
92,2.45512509346,0.544146163983358,-1.91097892947664,-1.503929376602,-2.6859494961521,-1.1820201195501,9.806087493896,6.67577015864584,-3.13031733525016,3.85329711432853,0
93,0.4014956951141,0.860090522724949,0.458594827610849,-3.847019195557,-2.57293705099204,1.27408214456496,3.799985170364,5.51175938725971,1.71177421689571,2.18260520860727,0
94,-0.1383593529463,-1.86729655311126,-1.72893720016496,-2.910944223404,-4.77641039703512,-1.86546617363112,0.7446948289871,0.570687046583871,-0.174007782403229,2.54940514540414,0
95,-0.6310848593712,-1.90592177900182,-1.27483691963062,-2.663873195648,-4.43923655543373,-1.77536335978573,-0.2755902409554,-0.283126419804714,-0.00753617884931373,2.18567633123356,0
96,-0.7361845374107,-2.01835429804739,-1.28216976063669,-2.980109453201,-4.76750667226122,-1.78739721906022,-1.142947793007,-0.995438807967094,0.147508985039906,2.20465575872127,0
97,0.6274490952492,-1.49219787500811,-2.11964697025731,-2.212998151779,-4.33985093353369,-2.12685278175469,-2.488891363144,-1.72149318414625,0.767398178997754,3.09924281057611,0
98,1.848509669304,0.291112131045576,-1.55739753825842,-1.835720181465,-2.74428775976317,-0.908567578298171,-5.258236885071,-4.09785536088781,1.16038152418319,2.14417056648339,0
99,2.869169712067,-0.0108911677134154,-2.88006087978042,1.139142870903,-2.59824105709383,-3.73738392799683,-10.92821121216,-4.81115290373467,6.11705830842533,7.72536029225601,0
100,-5.227768421173,-1.26826257539538,3.95950584577762,-13.01587104797,-5.18704988293062,7.82882116503938,1.101603031158,5.03181872034178,3.93021568918378,9.6132576549483,0
101,-9.650973320007,-3.80391912763409,5.84705419237291,-21.60935020447,-10.2110695249381,11.3982806795319,-2.026465415955,1.9740673782216,4.0005327941766,13.4206224824044,0
102,1.291430711746,-1.38228600670692,-2.67371671845292,-2.551033735275,-4.9032727184121,-2.3522389831371,-5.102866649628,-2.74623467640045,2.35663197322755,4.27030485815274,0
103,-13.10389232635,-5.82318826145092,7.28070406489907,-29.46003723145,-15.0044789555378,14.4555582759122,-2.237608194351,-0.618968338615161,1.61863985573584,16.2662783614294,0
104,-2.627812385559,-2.73788726552033,-0.110074879961327,-7.868709564209,-7.72127393306666,0.147435631142336,-6.94669008255,-3.20592667352923,3.74076340902077,3.74528565356469,0
105,-10.46788215637,-4.08262988304446,6.38525227332554,-22.81508827209,-10.7655568549767,12.0495314171133,-1.737785935402,-2.05018118921687,-0.312395253814874,13.6403901982537,0
106,-11.34094142914,-4.82642040973543,6.51452101940457,-23.66354560852,-11.8713687067578,11.7921769017622,-1.826459169388,-0.687589658880238,1.13886951050776,13.5200386078103,0
107,-0.3279656767845,-1.92268701730558,-1.59472134052108,-4.900620937347,-6.20091941971181,-1.30029848236481,-7.389607429504,-3.60417072271246,3.78543670679154,4.30853146191117,0
108,-6.247097492218,-3.76138569764393,2.48571179457407,-14.23606872559,-9.63462464918175,4.60144407640825,-0.8076798319817,1.23041704162192,2.03809687360362,5.6130107411433,0
109,-10.51114559174,-5.08717612815238,5.42396946358762,-25.10115814209,-13.2908338563391,11.8103242857509,-2.603425502777,1.32205808438477,3.92548358716177,13.5761786180649,0
110,-0.4810618162155,-0.31720047400673,0.16386134220877,-0.4705404341221,-0.479319042426228,-0.00877860830412841,8.748149871826,7.69658119766158,-1.05156867416442,1.06429520337082,0
111,-0.02248613536358,-0.19384813407623,-0.17136199871265,2.263492584229,0.058753632217045,-2.20473895201195,4.506968975067,2.63982137752916,-1.86714759753784,2.89421473496921,0
112,1.463090419769,1.46309,-4.19769000004067e-07,2.367634534836,2.367635,4.65163999763263e-07,13.88370704651,13.883707,-4.65100011837194e-08,6.28288739553941e-07,1
113,0.03584003821015,0.03584,-3.82101500023824e-08,2.491903781891,2.491904,2.18108999749944e-07,8.872431755066,8.872432,2.44934000193098e-07,3.30188152097737e-07,1
114,0.2931726574898,-0.785741156115635,-1.07891381360544,-2.913379430771,-3.91510319367342,-1.00172376290242,2.126803159714,2.56405642225688,0.437253262542883,1.53580465227723,0
115,-1.958823919296,-0.679000680493701,1.2798232388023,-7.358285427094,-4.43675280100498,2.92153262608902,2.886308193207,4.49897528937487,1.61266709616788,3.57407268685789,0
116,2.959223985672,2.959224,1.43279996756007e-08,-0.6298333406448,-0.629833,3.40644800034262e-07,9.990889549255,9.99089,4.50745000435404e-07,5.65168317214084e-07,1
117,0.9797996878624,-0.557434758112864,-1.53723444597526,-1.151477217674,-2.47501948435779,-1.32354226668379,1.06426846981,1.1715075063882,0.107239036578201,2.03134292638086,0
118,1.784308671951,0.832617126350723,-0.951691545600276,-0.03985359147191,-0.382668314215347,-0.342814722743437,11.05822563171,7.67224512098202,-3.38598051072798,3.53385098032252,0
119,0.3485985994339,0.509064019862744,0.160465420428844,0.3692460954189,0.692751260334106,0.323505164915206,7.860790729523,6.63164877234402,-1.22914195717898,1.28109121212269,0
120,-0.03224406763911,0.0888679418198656,0.121112009458976,-0.048754055053,0.276611435682396,0.325365490735396,1.439696669579,2.01517862670126,0.575481957122255,0.672093969895533,0
