INP_NodeID,MTX_NodeID,X,Y,Z,NormalX,NormalY,NormalZ,NodalArea,Pressure,U1_Reconstructed,U2_Reconstructed,U3_Reconstructed,EquivalentForceX,EquivalentForceY,EquivalentForceZ
44,41,14.059468711656,1.3213382053299,9.3228367104515,0.0616705552503091,0.359197092603266,0.931221880799887,4.82260031130188,327.208380668598,68.0721064604564,-793.643793056577,-2092.02837683225,-97.3158425389718,-566.811301801287,-1469.46369386406
45,42,14.055859827227,1.3082343524453,-9.396771506921,0.06199557305639,0.360543510494657,-0.930679819251282,4.78003702673387,-403.065895472766,-90.4709711673622,426.025973872355,-1328.22358436489,119.445004824532,694.648330959322,-1793.11279854532
46,43,12.438589825994,-2.454488555049,-9.862116025511,0.0100265018887188,-0.0531067033686556,-0.998538505675765,4.64039799141351,-269.891189545057,-162.170167828151,540.922818045948,-21052.2798607539,12.5572163712345,-66.5109698641258,-1250.57215467019
47,44,18.851618670862,1.7551139607917,8.9401954001253,0.0146232212466463,0.520499713141239,0.853736616305204,4.44800144005425,-182.945110208214,79.1065183827249,285.979107187926,668.061444619552,11.8995017192777,423.551495729997,694.719731185355
48,45,21.422384684284,1.5261818649078,8.9113734708596,0.131797097783684,0.354279158222976,0.9258054887851,5.34264989114011,99.0936495827124,35.9379253399299,1675.69985925456,2459.67095958933,-69.7763722181995,-187.563420052616,-490.142419472294
49,46,18.758591711762,1.6180512367974,-9.08544869941,0.0137126887816736,0.489384371477264,-0.871960377035666,4.93755769860314,92.5122821739927,18.3422877705047,-222.221821067996,450.260855352986,-6.26374685729484,-223.543308511943,398.298186322303
50,47,21.372984584044,1.6879999910574,-8.917118887271,0.117165492302901,0.392368598904276,-0.912315258015185,4.98205560033036,-43.1117067664947,-89.5966437435015,769.071622876062,-1108.41246041202,25.1653809069521,84.2748581794567,-195.951559831477
51,48,23.992312649158,1.3807503514847,-8.516404667641,0.29265689094387,0.186316199080459,-0.937890301764166,5.63828802657755,-586.016723922412,-326.244199435509,466.042209314188,-1345.17853763827,966.976728519263,615.613143691601,-3098.91249368805
52,49,26.376736019175,1.0990085341073,-7.570497333826,0.477549250510671,0.0479699566005668,-0.87729447541885,5.19309636066779,978.880535496445,873.206678674714,-252.320561015099,1807.77443120082,-2427.58386299079,-243.851482181946,4459.65711251845
53,50,23.975904377591,1.2183761995184,8.4837637315993,0.292114325761228,0.160132083446494,0.942882249560436,6.15806127980303,21.4266284679606,-137.347315281737,476.023882794278,420.545646215736,-38.543460291619,-21.1288665273443,-124.410004373804
